ID,Anneal Time,R PbI2,R BAAc,R MAI,PbI2_vol,BAAc_vol,MAI_vol,filename,QW1,QW2,QW3,QW4,QW5,QW6,QW7,QW8,QW9,QW10,QW11,QW12,QW99,Temperature,source,well
91,5.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R4 sample 7_Subt2__0__00175.csv,0.0,0.3803948529244525,0.517559616503361,0.0,0.3391990067546053,0.0,0.2857467436866475,0.2849358163627423,0.2844151287383914,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H7
92,5.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R4 sample 8_Subt2__0__00181.csv,0.0,0.367379633662874,0.5305651853860133,0.0,0.3499350297453128,0.0,0.2869929990040379,0.2876149328631127,0.2871060987344986,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H8
93,5.0,1.0,1.15,1.75,76.92,88.46,134.62,N3 R4 sample 9_Subt2__0__00187.csv,0.0,0.461277176687098,0.3227780135410268,0.2878240958110241,0.2381746560024317,0.227835980445261,0.2268551765000763,0.2777034453855132,0.2772333597905868,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H9
94,5.0,1.0,1.15,1.75,76.92,88.46,134.62,N3 R4 sample 10_Subt2__0__00193.csv,0.0,0.3669732417588519,0.4758612606394632,0.0,0.3159998615994693,0.0,0.2679699625935376,0.257329132983243,0.0,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H10
95,5.0,1.0,1.15,1.62,79.58,91.51,128.91,N3 R4 sample 11_Subt2__0__00199.csv,0.0,0.4880811639993397,0.3579215030598459,0.2739209185783199,0.2719019856293305,0.2601792394767672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H11
96,5.0,1.0,1.15,1.62,79.58,91.51,128.91,N3 R4 sample 12_Subt2__0__00223.csv,0.0,0.4608355375213499,0.4380669849071825,0.0,0.336011029832426,0.2847211047936752,0.2836430345472284,0.0,0.0,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,H12
1,55.0,1.0,1.2,1.78,75.38,90.45,134.17,N3 R5 sample 1_Subt2__0__00381.csv,0.0,0.3556372836014612,0.4274390468744727,0.0,0.2384662946850528,0.3057140897190462,0.2268797457084695,0.2265970135313976,0.2325941600298422,0.2323410999736038,0.225840998708145,0.225628142576116,0.0,60.0,IMOD_N3_v1_0925,A1
2,55.0,1.0,1.2,1.78,75.38,90.45,134.17,N3 R5 sample 2_Subt2__0__00393.csv,0.0,0.2964648019497887,0.3181011883846812,0.0,0.2340116270548896,0.0,0.2034951195791448,0.0,0.1562320011023785,0.1538325090320248,0.1500827815433888,0.1498523398935422,0.145814917638551,60.0,IMOD_N3_v1_0925,A2
3,10.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R5 sample 3_Subt2__0__00363.csv,0.0,0.3239584924924,0.5885442406435317,0.0,0.0,0.3107697109823527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A3
4,10.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R5 sample 4_Subt2__0__00375.csv,0.0,0.4018279852235766,0.6106285759701963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A4
5,5.0,1.0,1.2,1.8,75.0,90.0,135.0,N3 R5 sample 5_Subt2__0__00265.csv,0.0,0.4037767341134121,0.5124910374827426,0.0,0.3282393608499894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A5
6,5.0,1.0,1.2,1.8,75.0,90.0,135.0,N3 R5 sample 6_Subt2__0__00279.csv,0.0,0.5149049073494444,0.4018318813072592,0.0,0.3014566467651788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A6
7,5.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R5 sample 7_Subt2__0__00285.csv,0.0,0.4093175651487863,0.372679815584348,0.0,0.293181304125876,0.2524998677251162,0.0,0.2397592470874825,0.2396650450191879,0.2262327882249593,0.2259163753968239,0.2256525113080058,0.0,60.0,IMOD_N3_v1_0925,A7
8,5.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R5 sample 8_Subt2__0__00291.csv,0.0,0.4054291035404052,0.5107698505713685,0.0,0.3314980763277277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A8
9,5.0,1.0,1.1,1.8,76.92,84.62,138.46,N3 R5 sample 9_Subt2__0__00297.csv,0.0,0.4512796782874257,0.4413894752958369,0.0,0.306541870554253,0.2819919564264273,0.2820797801818025,0.282299347579746,0.2818902054860597,0.2816326836488845,0.2812032605036546,0.0,0.0,60.0,IMOD_N3_v1_0925,A9
10,5.0,1.0,1.1,1.8,76.92,84.62,138.46,N3 R5 sample 10_Subt2__0__00316.csv,0.0,0.4638310478654222,0.4347359881062444,0.0,0.2961124115488598,0.2843584344291036,0.2837038112514864,0.2829163764006681,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A10
11,5.0,1.0,1.18,1.52,81.08,95.68,123.24,N3 R5 sample 11_Subt2__0__00321.csv,0.0,0.5490923591466096,0.3759007447469488,0.3036369210825475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A11
12,5.0,1.0,1.18,1.52,81.08,95.68,123.24,N3 R5 sample 12_Subt2__0__00327.csv,0.28622402764293,0.4259634595775926,0.3345195948053123,0.0,0.2919727562904904,0.0,0.3601602769605305,0.3598366744339223,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,A12
13,30.0,1.0,1.23,1.7,76.34,93.89,129.77,N3 R6 sample 1_Subt2__0__00489.csv,0.0,0.5095972425945833,0.3334456384631709,0.0,0.2734291944251891,0.2581617591387207,0.268567670547466,0.2677402333383588,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B1
14,30.0,1.0,1.23,1.7,76.34,93.89,129.77,N3 R6 sample 2_Subt2__0__00501.csv,0.0,0.4319430420471061,0.3509469000970819,0.0,0.2882869309523739,0.0,0.2639430717954175,0.243134231311225,0.2429202745199915,0.2283857617251812,0.2264783121393401,0.2262410648874276,0.0,60.0,IMOD_N3_v1_0925,B2
15,5.0,1.0,1.25,1.8,74.07,92.59,133.33,N3 R6 sample 3_Subt2__0__00399.csv,0.0,0.5022310469155594,0.3451736368263068,0.0,0.2900298496340436,0.0,0.2730550967903519,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B3
16,5.0,1.0,1.25,1.8,74.07,92.59,133.33,N3 R6 sample 4_Subt2__0__00405.csv,0.0,0.3791577930863585,0.5236984587607786,0.0,0.3449793837725278,0.0,0.2851135059907896,0.2844384058524079,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B4
17,5.0,1.0,1.23,1.75,75.38,92.71,131.91,N3 R6 sample 5_Subt2__0__00411.csv,0.0,0.4006241140217221,0.5156734235597885,0.0,0.3336786374701652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B5
18,5.0,1.0,1.23,1.75,75.38,92.71,131.91,N3 R6 sample 6_Subt2__0__00417.csv,0.0,0.3899083279406843,0.5268773860486147,0.0,0.3266033099946411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B6
19,5.0,1.0,1.2,1.72,76.53,91.84,131.63,N3 R6 sample 7_Subt2__0__00423.csv,0.0,0.4547393306899898,0.3354849449519472,0.2600317838452081,0.2432327556830819,0.2371677149221897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B7
20,5.0,1.0,1.2,1.72,76.53,91.84,131.63,N3 R6 sample 8_Subt2__0__00429.csv,0.0,0.396757982383817,0.5133510161211801,0.0,0.0,0.0,0.2983890986893159,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B8
21,5.0,1.0,1.23,1.7,76.34,93.89,129.77,N3 R6 sample 9_Subt2__0__00441.csv,0.0,0.3730671004022685,0.4773381902979839,0.3524687859717515,0.0,0.2710576301272067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B9
22,5.0,1.0,1.23,1.7,76.34,93.89,129.77,N3 R6 sample 10_Subt2__0__00459.csv,0.0,0.3871341917048592,0.4600951795167023,0.0,0.3236735111870416,0.0,0.2619717185896684,0.2612939808902272,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B10
23,5.0,1.0,1.23,1.68,76.73,94.37,128.9,N3 R6 sample 11_Subt2__0__00483.csv,0.0,0.4873988549979091,0.5285942906373623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B11
24,5.0,1.0,1.23,1.68,76.73,94.37,128.9,N3 R6 sample 12_Subt2__0__00477.csv,0.0,0.3704276212873124,0.4769319484278502,0.0,0.3332657101370144,0.0,0.271056037528138,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,B12
25,50.0,1.0,1.15,1.8,75.95,87.34,136.71,1N3 R7 sample 1_Subt2__0__00605.csv,0.0,0.4203177831002753,0.3082340817943371,0.228068560959288,0.2061156853277642,0.2124516757682707,0.211922883831574,0.2029564324659453,0.2025016042644238,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C1
26,50.0,1.0,1.15,1.8,75.95,87.34,136.71,1N3 R7 sample 2_Subt2__0__00611.csv,0.0,0.4696547528716625,0.3799562909003355,0.3035722780110892,0.0,0.0,0.3081253400434014,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C2
27,45.0,1.0,1.15,1.7,77.92,89.61,132.47,N3 R7 sample 3_Subt2__0__00582.csv,0.0,0.4182247820786218,0.310592192031854,0.2344201660875478,0.2139552060698848,0.2165788091654009,0.2074743145353385,0.202124004321275,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C3
28,45.0,1.0,1.15,1.7,77.92,89.61,132.47,N3 R7 sample 4_Subt2__0__00590.csv,0.1294388602579717,0.2962108048430242,0.262752319705417,0.0,0.1597842935327654,0.1290635304061706,0.1370341193167057,0.1370310135104186,0.1190177211804648,0.1274631991625248,0.1150979592384531,0.114968172739716,0.0,60.0,IMOD_N3_v1_0925,C4
29,15.0,1.0,1.25,1.8,74.07,92.59,133.33,N3 R7 sample 5_Subt2__0__00513.csv,0.0,0.5701874232246563,0.4458915638468996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C5
30,15.0,1.0,1.25,1.8,74.07,92.59,133.33,N3 R7 sample 6_Subt2__0__00519.csv,0.0,0.5179581718989269,0.3982639206325116,0.0,0.3059852440699797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C6
31,15.0,1.0,1.23,1.8,74.44,91.56,134.0,N3 R7 sample 7_Subt2__0__00531.csv,0.0,0.3829275521062785,0.3999917925569611,0.0,0.2668998142173524,0.0,0.2669907237160565,0.2370237961988247,0.2368152357583701,0.2262831895890469,0.226710309775838,0.2264779073972088,0.0,60.0,IMOD_N3_v1_0925,C7
32,15.0,1.0,1.23,1.8,74.44,91.56,134.0,N3 R7 sample 8_Subt2__0__00537.csv,0.0,0.4985593701194288,0.4179337153103514,0.0,0.3182997002944106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C8
33,15.0,1.0,1.23,1.78,74.81,92.02,133.17,N3 R7 sample 9_Subt2__0__00549.csv,0.0,0.5152719064595611,0.3885452573425547,0.0,0.314320112465998,0.2868502175115366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C9
34,15.0,1.0,1.23,1.78,74.81,92.02,133.17,N3 R7 sample 10_Subt2__0__00555.csv,0.0,0.4696004017208069,0.3832668293946599,0.2966248338911104,0.2754954094985694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,C10
35,15.0,1.0,1.2,1.75,75.95,91.14,132.91,N3 R7 sample 11_Subt2__0__00561.csv,0.0,0.4571852113247245,0.4374756652141123,0.0,0.0,0.0,0.322412624927168,0.2830982869991413,0.282874953374754,0.2825706255881291,0.2823478700093534,0.2820698755068193,0.0,60.0,IMOD_N3_v1_0925,C11
36,15.0,1.0,1.2,1.75,75.95,91.14,132.91,N3 R7 sample 12_Subt2__0__00567.csv,0.0,0.4717224847266212,0.4228519000572743,0.0,0.0,0.0,0.3263660211233807,0.2830537622952567,0.2829190023175897,0.2825421150680823,0.2830987075567414,0.2828145908869775,0.0,60.0,IMOD_N3_v1_0925,C12
37,25.0,1.0,1.15,1.68,78.33,90.08,131.59,N3 R8 sample 1_Subt2__0__00691.csv,0.0,0.3054532994524875,0.3649617701828263,0.2440637936401319,0.2256578134623965,0.0,0.2294519343135559,0.2056654969273009,0.2055529562555449,0.1748622098852257,0.1747346037203204,0.1701201543863839,0.1723570657640598,60.0,IMOD_N3_v1_0925,D1
38,25.0,1.0,1.15,1.68,78.33,90.08,131.59,N3 R8 sample 2_Subt2__0__00684.csv,0.2382837248502783,0.359567491308137,0.4243072175826903,0.0,0.2631624736069819,0.2338455067622875,0.2257389620107548,0.2293622738145039,0.2290984147913809,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,D2
39,25.0,1.0,1.2,1.45,82.19,98.63,119.18,N3 R8 sample 3_Subt2__0__00696.csv,0.0,0.4047533374068263,0.3203177907747188,0.2601084806364167,0.0,0.2236443583837137,0.211993588814716,0.2030024807848926,0.1979453326305115,0.1993772506693603,0.1989303238741566,0.1987365175214116,0.1998219406174843,60.0,IMOD_N3_v1_0925,D3
40,25.0,1.0,1.2,1.45,82.19,98.63,119.18,N3 R8 sample 4_Subt2__0__00702.csv,0.0,0.3222636062302212,0.2197268974348253,0.1290736354873861,0.2384664658003445,0.0,0.14854476585429,0.1969356365641321,0.186449948519438,0.1283740228736695,0.2099127640203115,0.209705341206821,0.0,60.0,IMOD_N3_v1_0925,D4
41,20.0,1.0,1.15,1.6,80.0,92.0,128.0,N3 R8 sample 5_Subt2__0__00672.csv,0.0,0.4661124678571287,0.4278554489437889,0.0,0.327246229137471,0.0,0.2829224174796603,0.2827286359375137,0.2825041589029247,0.2860712651591273,0.2856942329886774,0.0,0.0,60.0,IMOD_N3_v1_0925,D5
42,20.0,1.0,1.15,1.6,80.0,92.0,128.0,N3 R8 sample 6_Subt2__0__00660.csv,0.0,0.3710245669255197,0.2427335836725901,0.1666118825352711,0.1623746795907286,0.1521500157201653,0.1441474343521969,0.1421374004153238,0.1427611342702678,0.1476450885031786,0.1474692892182075,0.1496824704328757,0.1468756432122412,60.0,IMOD_N3_v1_0925,D6
43,15.0,1.0,1.18,1.55,80.43,94.91,124.66,N3 R8 sample 7_Subt2__0__00641.csv,0.0,0.2977501438198471,0.2050996914851994,0.1225698898987995,0.0,0.1313035084005124,0.1488251431492425,0.1118542813805393,0.1435737563897391,0.0893439423158589,0.0892104146252512,0.1061615821440211,0.1069020539730467,60.0,IMOD_N3_v1_0925,D7
44,15.0,1.0,1.18,1.55,80.43,94.91,124.66,N3 R8 sample 8_Subt2__0__00647.csv,0.0,0.3307993570072154,0.2829736102810495,0.1936863363592705,0.1659284942852385,0.149581818848674,0.1463044256349308,0.1462246863985292,0.147135458645831,0.1417149904699595,0.1415329820362393,0.1488024149727123,0.1489944544215487,60.0,IMOD_N3_v1_0925,D8
45,10.0,1.0,1.27,1.8,73.71,93.61,132.68,N3 R8 sample 9_Subt2__0__00617.csv,0.0,0.382141139177379,0.454914830247983,0.0,0.311281687716945,0.2541317679629502,0.2543198537452689,0.2601269324814663,0.2572043662936559,0.2540455295995866,0.2533746774429434,0.2531296522739344,0.0,60.0,IMOD_N3_v1_0925,D9
46,10.0,1.0,1.27,1.8,73.71,93.61,132.68,N3 R8 sample 10_Subt2__0__00624.csv,0.0,0.3637929411990224,0.4736722408438458,0.0,0.0,0.2981723055551644,0.2548496046108787,0.2637789248802566,0.2545178649003018,0.2568905281366171,0.2564911896809478,0.0,0.0,60.0,IMOD_N3_v1_0925,D10
47,10.0,1.0,1.23,1.8,74.44,91.56,134.0,N3 R8 sample 11_Subt2__0__00629.csv,0.0,0.4410901591785957,0.4049783157113178,0.0,0.0,0.2847484613868866,0.2678635630375393,0.2671028685812111,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,D11
48,10.0,1.0,1.23,1.8,74.44,91.56,134.0,N3 R8 sample 12_Subt2__0__00635.csv,0.0,0.3861691886280721,0.3998508759128237,0.3128429118668082,0.2564484763272388,0.0,0.2460692391363875,0.2263649134043894,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,D12
49,35.0,1.0,1.27,1.75,74.63,94.78,130.6,N3 R9 sample 1_Subt2__0__00768.csv,0.1865155363068245,0.3726034041947311,0.3008523115096856,0.2157719233240623,0.2040032473161027,0.0,0.1866525014612005,0.1793746458510376,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E1
50,35.0,1.0,1.27,1.75,74.63,94.78,130.6,N3 R9 sample 2_Subt2__0__00774.csv,0.1847045139506439,0.3675627277212586,0.3024971044370401,0.0,0.218346018445773,0.1774779414877819,0.1929249547883234,0.1697012126861522,0.1789699644140055,0.1731933107273355,0.1730511517287128,0.1693556198766225,0.0,60.0,IMOD_N3_v1_0925,E2
51,5.0,1.0,1.27,1.72,75.19,95.49,129.32,N3 R9 sample 3_Subt2__0__00708.csv,0.0,0.4446009879699683,0.3452928195871296,0.2508338272837748,0.2453608860805053,0.237435692020493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E3
52,5.0,1.0,1.27,1.72,75.19,95.49,129.32,N3 R9 sample 4_Subt2__0__00714.csv,0.0,0.5138798573012296,0.3939503847171813,0.3239860952747744,0.2868893869936605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E4
53,5.0,1.0,1.25,1.72,75.57,94.46,129.97,N3 R9 sample 5_Subt2__0__00720.csv,0.0,0.4830036349211313,0.4389542124208772,0.3310601772920878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E5
54,5.0,1.0,1.25,1.72,75.57,94.46,129.97,N3 R9 sample 6_Subt2__0__00726.csv,0.0,0.5145547654015624,0.4085680430179497,0.325781473155209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E6
55,5.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R9 sample 7_Subt2__0__00732.csv,0.0,0.5002952000691495,0.4086738977261678,0.3345266463850738,0.2861885107582624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E7
56,5.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R9 sample 8_Subt2__0__00738.csv,0.0,0.4553150935167001,0.4487948096544332,0.0,0.3204495571051293,0.2848389308365448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E8
57,5.0,1.0,1.18,1.65,78.33,92.43,129.24,N3 R9 sample 9_Subt2__0__00744.csv,0.0,0.4115294895027018,0.3143153753700561,0.2428178045411881,0.2200374029932482,0.203928056150051,0.2011338236864809,0.1991822311838757,0.1978055702838064,0.1975347218494078,0.2069172580778805,0.2067365707635529,0.0,60.0,IMOD_N3_v1_0925,E9
58,5.0,1.0,1.18,1.65,78.33,92.43,129.24,N3 R9 sample 10_Subt2__0__00751.csv,0.0,0.3734142498409723,0.3554717422673948,0.266470426924945,0.2424753325122951,0.2191159148013177,0.2041919383647614,0.1984728522693473,0.0,0.0,0.0,0.0,0.0,60.0,IMOD_N3_v1_0925,E10
59,5.0,1.0,1.0,1.65,82.19,82.19,135.62,N3 R9 sample 11_Subt2__0__00756.csv,0.0,0.4683041583259772,0.4250343206620426,0.0,0.3202807456990125,0.2822621956456838,0.2827124216295621,0.2819969734806867,0.2817377416607428,0.284397513130892,0.2811748223399192,0.2809542640614753,0.0,60.0,IMOD_N3_v1_0925,E11
60,5.0,1.0,1.0,1.65,82.19,82.19,135.62,N3 R9 sample 12_Subt2__0__00762.csv,0.0,0.3637406253615447,0.4176558918055423,0.3099464230402606,0.2854914398488604,0.2435499971647814,0.2289365776435773,0.2257432514887577,0.2267625521070604,0.2268490816879702,0.2250350243922771,0.2248507325103491,0.0,60.0,IMOD_N3_v1_0925,E12
61,45.0,1.0,0.45,1.25,111.11,50.0,138.89,N3 R10 sample 1_Subt2__0__00858.csv,0.0,0.0,0.2378263655306458,0.257955674574554,0.2375709312853805,0.2303945214092149,0.3274445133603741,0.3266928473259627,0.0,0.0,0.0,0.0,0.4649030492586147,65.0,IMOD_N3_v1_0925,F1
62,45.0,1.0,0.45,1.25,111.11,50.0,138.89,N3 R10 sample 2_Subt2__0__00852.csv,0.0,0.0,0.2604668179321023,0.2568660899372756,0.3382565066251399,0.0,0.0,0.0,0.0,0.0,0.3592749389352194,0.4852916768906055,0.0,65.0,IMOD_N3_v1_0925,F2
63,30.0,1.0,0.45,1.27,110.29,49.63,140.07,N3 R10 sample 3_Subt2__0__00834.csv,0.0,0.0,0.2630549348144075,0.2132457391001012,0.3217225002149137,0.0,0.0,0.0,0.4113872054594953,0.2322345276097374,0.2319522882249909,0.0,0.2952420536052567,65.0,IMOD_N3_v1_0925,F3
64,30.0,1.0,0.45,1.27,110.29,49.63,140.07,N3 R10 sample 4_Subt2__0__00840.csv,0.0,0.0,0.2554613690138789,0.2655081555142903,0.2894244699856894,0.310314289494943,0.0,0.0,0.0,0.4222148513162794,0.4220001216814426,0.4218360213752481,0.2758697277771862,65.0,IMOD_N3_v1_0925,F4
65,20.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R10 sample 5_Subt2__0__00822.csv,0.0,0.4620235212364491,0.320004639238619,0.2504541080717981,0.0,0.0,0.2970888453957908,0.2993460525133435,0.2263472283631278,0.2259868877751366,0.2257491255788284,0.2266868123357928,0.2298837787225301,65.0,IMOD_N3_v1_0925,F5
66,20.0,1.0,1.12,1.8,76.53,85.71,137.76,N3 R10 sample 6_Subt2__0__00828.csv,0.0,0.3736481616587786,0.1852451571305439,0.1567930825129899,0.1513773570438526,0.151926258342307,0.148231160895563,0.1183120698337297,0.0,0.1214746733089817,0.1258332285545928,0.1256821240943251,0.1417245777020919,65.0,IMOD_N3_v1_0925,F6
67,15.0,1.0,1.25,1.72,75.57,94.46,129.97,N3 R10 sample 7_Subt2__0__00780.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,IMOD_N3_v1_0925,F7
68,15.0,1.0,1.25,1.72,75.57,94.46,129.97,N3 R10 sample 8_Subt2__0__00786.csv,0.0,0.3844368184211144,0.1739394403332461,0.1380558226933924,0.1441147446265371,0.0,0.140258798632076,0.1461519494963982,0.1330435277363023,0.1179852479740606,0.1162697511813323,0.1203567482064172,0.1389674034579055,65.0,IMOD_N3_v1_0925,F8
69,15.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R10 sample 9_Subt2__0__00792.csv,0.0,0.3562859708210326,0.1994919311271548,0.2031236136726856,0.1804455369501535,0.0,0.1903929726095475,0.1862012210490161,0.1197264616855831,0.126208670033221,0.1173600336211668,0.11719994677875,0.1457705738539358,65.0,IMOD_N3_v1_0925,F9
70,15.0,1.0,1.23,1.72,75.95,93.42,130.63,N3 R10 sample 10_Subt2__0__00798.csv,0.0,0.3883524959554671,0.2155269351037452,0.2205517647704308,0.1985885193277103,0.2214274058927734,0.227959473629986,0.0,0.0,0.1725247008002264,0.172393997311828,0.1565097641384832,0.1451260880003324,65.0,IMOD_N3_v1_0925,F10
71,15.0,1.0,1.2,1.7,76.92,92.31,130.77,N3 R10 sample 11_Subt2__0__00804.csv,0.0,0.4913152844489576,0.0,0.267908268076331,0.0,0.0,0.2933262701342058,0.0,0.227601781798349,0.2556517524530248,0.2300908178905966,0.2298241122628508,0.2393814269324558,65.0,IMOD_N3_v1_0925,F11
72,15.0,1.0,1.2,1.7,76.92,92.31,130.77,N3 R10 sample 12_Subt2__0__00816.csv,0.0,0.3952333165242825,0.0,0.1639158384059118,0.1367192788573669,0.1615163859153956,0.1397740903875503,0.1236483495596645,0.1243216520355141,0.1264317367111279,0.1262018119406655,0.1145932001081605,0.1283204892275704,65.0,IMOD_N3_v1_0925,F12
1,5.0,1.0,0.5,1.25,109.1,54.5,136.4,N2 R0 60C sample1_Subt2__0__11-05-34-244.csv,0.0,0.0,0.4263600323291936,0.0,0.262390659095075,0.263048200547682,0.2294572295176082,0.26492732342782,0.2643060079607019,0.0,0.0,0.0,0.3642294057852182,60.0,IMOD_N2_v2_0925,A1
2,5.0,1.0,0.5,1.25,109.1,54.5,136.4,N2 R0 60C sample2_Subt2__0__11-10-48-721.csv,0.0,0.1358780499927512,0.3113114398681544,0.248568650904592,0.1886262797895521,0.1705276256423964,0.0,0.0,0.2201662892505837,0.2201291698994673,0.1149910533469479,0.2242713072376686,0.1643830877087138,60.0,IMOD_N2_v2_0925,A2
3,5.0,1.0,1.0,1.5,85.7,85.7,128.6,N2 R0 60C sample3_Subt2__0__11-40-20-681.csv,0.0,0.3908695198119523,0.3352485117546355,0.2648082121275093,0.2171774401746055,0.0,0.2047008162632529,0.2003179904030863,0.0,0.203944897178416,0.2038092333186864,0.1974413067692455,0.2001009078007966,60.0,IMOD_N2_v2_0925,A3
4,5.0,1.0,1.0,1.5,85.7,85.7,128.6,N2 R0 60C sample4_Subt2__0__11-41-04-180.csv,0.0,0.440184006311002,0.3426589394722505,0.0,0.2659219555835225,0.2476847907025886,0.0,0.0,0.0,0.2320446889272163,0.226078059823704,0.225830670609918,0.0,60.0,IMOD_N2_v2_0925,A4
5,30.0,1.0,0.5,1.25,109.1,54.5,136.4,N2 R0 60C sample5_Subt2__0__11-42-23-678.csv,0.0,0.3284355498773073,0.5117199506793777,0.0,0.3074964895649403,0.2560057408301585,0.2556339191036763,0.0,0.0,0.0,0.0,0.2891831181752266,0.2927733215990827,60.0,IMOD_N2_v2_0925,A5
6,30.0,1.0,0.5,1.25,109.1,54.5,136.4,N2 R0 60C sample6_Subt2__0__11-42-44-678.csv,0.0,0.248936787894918,0.4211848697663505,0.2504465051371892,0.0,0.0,0.1937548348222875,0.1708129003479778,0.2516609699819748,0.1933590730044887,0.1931565307840492,0.1930050301943036,0.2255652218703839,60.0,IMOD_N2_v2_0925,A6
7,30.0,1.0,1.0,1.5,85.7,85.7,128.6,N2 R0 60C sample7_Subt2__0__11-45-01-174.csv,0.0,0.3017355298004539,0.3131610166841589,0.2071005914797362,0.1900354303260605,0.0,0.2415019201188684,0.0,0.1950168936509797,0.1424700344599473,0.1491719348039108,0.149005560407342,0.1606137853105861,60.0,IMOD_N2_v2_0925,A7
8,30.0,1.0,1.0,1.5,85.7,85.7,128.6,N2 R0 60C sample8_Subt2__0__11-44-13-175.csv,0.0,0.4509049066976645,0.4425330050766488,0.0,0.0,0.3203703857598302,0.0,0.0,0.2823294080727676,0.2822873322481187,0.2825076430341796,0.2822947505822903,0.2858938543872368,60.0,IMOD_N2_v2_0925,A8
